path,annotations
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_021714.png,[{"label":"street_sign-saint_zotique","type":"rectangle","coordinates":{"x":2301,"y":738,"width":113,"height":35}}]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_021735.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_021756.png,[{"label":"street_sign-saint_zotique","type":"rectangle","coordinates":{"x":2658,"y":692,"width":82,"height":65}}]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_021783.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_021819.png,[{"label":"street_sign-clark","type":"rectangle","coordinates":{"x":3108,"y":747,"width":64,"height":43}}]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_023550.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_023592.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_023613.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_023643.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_023843.png,[{"label":"house_number-51","type":"rectangle","coordinates":{"x":2610,"y":879,"width":25,"height":23}}]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_024321.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_024348.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_024377.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_024405.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_024432.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_024456.png,[{"label":"street_sign-saint_zotique","type":"rectangle","coordinates":{"x":1885,"y":648,"width":104,"height":55}},{"label":"house_number-6660","type":"rectangle","coordinates":{"x":2315,"y":999,"width":47,"height":29}}]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_025157.png,[{"label":"house_number-6640","type":"rectangle","coordinates":{"x":2587,"y":1107,"width":65,"height":39}}]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_028923.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_028947.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_029045.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_029070.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_029094.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_029109.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_029132.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_029154.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_029175.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_029196.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_029217.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_029246.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_029277.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_029313.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_029372.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_029412.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_029445.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_029471.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_029502.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_029528.png,[{"label":"street_sign-clark","type":"rectangle","coordinates":{"x":3239,"y":795,"width":25,"height":19}}]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_029549.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_029571.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_029601.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_029637.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_029667.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_029694.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_029721.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_029750.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_029778.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_029829.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_029928.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_030398.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_030422.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_030444.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_030468.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_030492.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_030513.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_030534.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_030557.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_030579.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_030597.png,[{"label":"street_sign-beaubien","type":"rectangle","coordinates":{"x":2086,"y":577,"width":96,"height":42}}]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_030617.png,[{"label":"street_sign-beaubien","type":"rectangle","coordinates":{"x":2173,"y":486,"width":113,"height":51}}]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_030642.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_034194.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_034218.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_034242.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_034265.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_034290.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_034317.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_034344.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_034368.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_034391.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_034416.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_034442.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_034461.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_034482.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_034503.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_034524.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_034545.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_034569.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_034595.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_034614.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_034635.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_034656.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_034676.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_034695.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_034719.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_034740.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_034764.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_034785.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_034808.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_034832.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_034853.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_034874.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_034899.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_034920.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_034940.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_034961.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_034985.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_035007.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_035031.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_035055.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_035076.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_035099.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_035120.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_035139.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_035160.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_035477.png,[{"label":"house_number-6660","type":"rectangle","coordinates":{"x":2034,"y":1133,"width":126,"height":65}}]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_035502.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_035526.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_035550.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_035576.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_035600.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_035625.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_035649.png,[{"label":"house_number-6658","type":"rectangle","coordinates":{"x":2453,"y":802,"width":88,"height":67}}]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_037493.png,[{"label":"house_number-6600","type":"rectangle","coordinates":{"x":3285,"y":920,"width":67,"height":41}},{"label":"house_number-6598","type":"rectangle","coordinates":{"x":2853,"y":889,"width":54,"height":35}}]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_037530.png,[{"label":"house_number-6598","type":"rectangle","coordinates":{"x":3252,"y":921,"width":41,"height":25}},{"label":"house_number-6600","type":"rectangle","coordinates":{"x":3469,"y":950,"width":33,"height":19}}]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_037572.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_037938.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_037962.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_037983.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_038006.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_038030.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_038051.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_038073.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_038094.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_038114.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_038135.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_038159.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_038180.png,[{"label":"house_number-6570","type":"rectangle","coordinates":{"x":2475,"y":968,"width":28,"height":93}}]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_038204.png,[{"label":"house_number-6570","type":"rectangle","coordinates":{"x":2714,"y":999,"width":44,"height":118}}]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_038229.png,[{"label":"house_number-6570","type":"rectangle","coordinates":{"x":3044,"y":996,"width":46,"height":127}}]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_038250.png,[{"label":"house_number-6570","type":"rectangle","coordinates":{"x":3220,"y":1016,"width":36,"height":102}}]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_038273.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_038297.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_038316.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_038339.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_038360.png,[{"label":"house_number-6560","type":"rectangle","coordinates":{"x":2642,"y":782,"width":36,"height":97}}]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_038381.png,[{"label":"house_number-6560","type":"rectangle","coordinates":{"x":2832,"y":786,"width":28,"height":99}}]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_038405.png,[{"label":"house_number-6560","type":"rectangle","coordinates":{"x":3011,"y":793,"width":25,"height":92}}]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_038427.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_038447.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_038466.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_038489.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_038511.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_038534.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_038553.png,[{"label":"house_number-6556","type":"rectangle","coordinates":{"x":2835,"y":894,"width":25,"height":62}}]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_038574.png,[{"label":"house_number-6556","type":"rectangle","coordinates":{"x":3040,"y":913,"width":18,"height":56}}]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_038595.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_038616.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_038637.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_038657.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_038676.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_038696.png,[{"label":"house_number-6548","type":"rectangle","coordinates":{"x":2579,"y":825,"width":50,"height":23}}]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_038718.png,[{"label":"house_number-6548","type":"rectangle","coordinates":{"x":2803,"y":831,"width":77,"height":28}}]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_038742.png,[{"label":"house_number-6546","type":"rectangle","coordinates":{"x":2515,"y":845,"width":58,"height":34}}]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_038763.png,[{"label":"house_number-6546","type":"rectangle","coordinates":{"x":2730,"y":827,"width":61,"height":57}}]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_038784.png,[{"label":"house_number-6546","type":"rectangle","coordinates":{"x":2945,"y":838,"width":55,"height":33}}]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_038804.png,[{"label":"house_number-6546","type":"rectangle","coordinates":{"x":3141,"y":870,"width":51,"height":38}}]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_038823.png,[{"label":"house_number-6546","type":"rectangle","coordinates":{"x":3301,"y":904,"width":41,"height":32}}]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_038844.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_038868.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_038889.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_038912.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_038934.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_038954.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_038976.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_038997.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_039017.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_039038.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_039060.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_039084.png,[{"label":"house_number-6526","type":"rectangle","coordinates":{"x":2278,"y":784,"width":37,"height":141}}]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_039105.png,[{"label":"house_number-6526","type":"rectangle","coordinates":{"x":2354,"y":768,"width":40,"height":179}}]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_039125.png,[{"label":"house_number-6526","type":"rectangle","coordinates":{"x":2447,"y":739,"width":41,"height":206}}]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_039144.png,[{"label":"house_number-6526","type":"rectangle","coordinates":{"x":2585,"y":706,"width":59,"height":216}}]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_039168.png,[{"label":"house_number-6526","type":"rectangle","coordinates":{"x":2810,"y":710,"width":56,"height":232}}]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_039188.png,[{"label":"house_number-6526","type":"rectangle","coordinates":{"x":2999,"y":734,"width":64,"height":231}}]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_039207.png,[{"label":"house_number-6526","type":"rectangle","coordinates":{"x":3200,"y":767,"width":61,"height":216}}]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_039228.png,[{"label":"house_number-6526","type":"rectangle","coordinates":{"x":3314,"y":800,"width":49,"height":194}}]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_039251.png,[{"label":"house_number-6526","type":"rectangle","coordinates":{"x":3407,"y":840,"width":38,"height":157}}]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_039272.png,[{"label":"house_number-6526","type":"rectangle","coordinates":{"x":3469,"y":861,"width":40,"height":152}}]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_039293.png,[{"label":"house_number-6526","type":"rectangle","coordinates":{"x":3525,"y":877,"width":26,"height":128}}]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_039315.png,[{"label":"house_number-6526","type":"rectangle","coordinates":{"x":3567,"y":897,"width":18,"height":107}}]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_039338.png,[{"label":"house_number-6526","type":"rectangle","coordinates":{"x":3598,"y":915,"width":19,"height":102}}]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_039359.png,[{"label":"house_number-6526","type":"rectangle","coordinates":{"x":3617,"y":926,"width":12,"height":85}}]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_039380.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_039404.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_039426.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_039449.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_039470.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_039491.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_040044.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_040071.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_040104.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_040136.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_040161.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_040185.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_040209.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_040235.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_040257.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_040278.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_040299.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_040320.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_040349.png,[{"label":"house_number-51","type":"rectangle","coordinates":{"x":2818,"y":801,"width":34,"height":30}}]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_040377.png,[{"label":"house_number-51","type":"rectangle","coordinates":{"x":3132,"y":831,"width":29,"height":33}}]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_040401.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_040424.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_040446.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_040470.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_040496.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_040521.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_040545.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_040569.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_040593.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_040617.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_040641.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_040665.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_040689.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_040713.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_040737.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_040761.png,[{"label":"house_number-95","type":"rectangle","coordinates":{"x":2373,"y":742,"width":63,"height":64}}]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_040785.png,[{"label":"house_number-95","type":"rectangle","coordinates":{"x":2617,"y":676,"width":106,"height":73}}]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_040809.png,[{"label":"house_number-95","type":"rectangle","coordinates":{"x":2956,"y":696,"width":120,"height":84}}]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_040835.png,[{"label":"house_number-95","type":"rectangle","coordinates":{"x":3262,"y":766,"width":88,"height":75}}]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_040857.png,[{"label":"house_number-95","type":"rectangle","coordinates":{"x":3399,"y":800,"width":54,"height":66}}]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_040881.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_040910.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_040935.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_040968.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_041007.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_041058.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_041094.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_041118.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_041142.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_041174.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_041219.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_041247.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_041282.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_041310.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_041334.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_041357.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_041379.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_041403.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_041427.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_041451.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_041475.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_041502.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_041531.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_041568.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_041595.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_041618.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_041640.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_041663.png,[{"label":"house_number-90","type":"rectangle","coordinates":{"x":2318,"y":808,"width":26,"height":38}}]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_041691.png,[{"label":"house_number-90","type":"rectangle","coordinates":{"x":2611,"y":803,"width":47,"height":55}}]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_041721.png,[{"label":"house_number-90","type":"rectangle","coordinates":{"x":3004,"y":813,"width":51,"height":53}}]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_041754.png,[{"label":"house_number-90","type":"rectangle","coordinates":{"x":3332,"y":856,"width":26,"height":40}}]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_041838.png,[]
/Users/martinweiss/code/academic/hyrule-gym/data/data/corl/panos/pano_041874.png,[]
